🔍 Verificando videos antes del entrenamiento...
📂 Directorio de videos: /content/drive/MyDrive/LSB_TAD/data/videos
✅ Directorio encontrado
📹 Videos encontrados: 1448

📋 Verificando cada video:
  ✅ DORADO.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ AZUL_MARINO.mp4: 124 frames, 1280x720, 30.0 fps
  ✅ MORADO.mp4: 65 frames, 1280x720, 30.0 fps
  ✅ NARANJA_FOSFORESCENTE.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ GRIS.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ AMARILLO_FOSFORESCENTE.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ CELESTE_PASTEL.mp4: 118 frames, 1280x720, 30.0 fps
  ✅ HISTORIA.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ INGLÉS.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ CIENCIAS_SOCIALES.mp4: 149 frames, 1280x720, 30.0 fps
  ✅ FRANCÉS.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ CIENCIAS_DE_LA_NATURALEZA.mp4: 151 frames, 1280x720, 30.0 fps
  ✅ LITERATURA.mp4: 124 frames, 1280x720, 30.0 fps
  ✅ MATEMÁTICA.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ EDUCACIÓN_ARTISTICA.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ RELIGIÓN.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ BIOLOGÍA.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ EDUCACIÓN_CÍVICA.mp4: 117 frames, 1280x720, 30.0 fps
  ✅ EDUCACIÓN_FÍSICA.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ FÍSICA.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ FILOSOFÍA.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ LENGUAJE_Y_COMUNICACIÓN.mp4: 102 frames, 1280x720, 30.0 fps
  ✅ PSICOLOGÍA.mp4: 80 frames, 1280x720, 30.0 fps
  ✅ QUÍMICA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ PRIMO.mp4: 67 frames, 1280x720, 30.0 fps
  ✅ PRIMA.mp4: 63 frames, 1280x720, 30.0 fps
  ✅ SUEGRO.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ SUEGRA.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ YERNO.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ NUERA.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ CUÑADO.mp4: 63 frames, 1280x720, 30.0 fps
  ✅ CUÑADA.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ AMIGA.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ AMIGO.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ ADOPTIVO.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ HUÉRFANO.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ ENAMORADO.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ NOVIO.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ SOBRINO.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ SOBRINA.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ ADULTO.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ JOVEN.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ NINA.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ NIÑO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ NIÑOS.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ TÍO.mp4: 58 frames, 1280x720, 30.0 fps
  ✅ TÍA.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ EDUCACIÓN_ESPECIAL.mp4: 116 frames, 1280x720, 30.0 fps
  ✅ ADAPTACIÓN_CURRICULAR.mp4: 129 frames, 1280x720, 30.0 fps
  ✅ DISCAPACIDAD_VISUAL.mp4: 129 frames, 1280x720, 30.0 fps
  ✅ DISCAPACIDAD_AUDITIVA.mp4: 117 frames, 1280x720, 30.0 fps
  ✅ SORDO_CIEGO.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ DIFICULTADES_DE_APRENDIZAJES.mp4: 117 frames, 1280x720, 30.0 fps
  ✅ INCLUSIÓN.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ INTEGRACIÓN.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ FRUTAS_II.mp4: 101 frames, 1280x720, 30.0 fps
  ✅ CAÑA.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ CEREZA.mp4: 118 frames, 1280x720, 30.0 fps
  ✅ LIMA.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ LIMÓN.mp4: 80 frames, 1280x720, 30.0 fps
  ✅ MANDARINA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ MANGA.mp4: 95 frames, 1280x720, 30.0 fps
  ✅ PALTA.mp4: 126 frames, 1280x720, 30.0 fps
  ✅ COCO.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ SANDÍA.mp4: 164 frames, 1280x720, 30.0 fps
  ✅ HISTORIA.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ SIMÓN_BOLIVAR.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ ANTONIO_JOSÉ_DE_SUCRE.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ FUNDACIÓN_DE_BOLIVIA.mp4: 113 frames, 1280x720, 30.0 fps
  ✅ EDUARDO_AVAROA.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ CASA_DE_LA_MONEDA.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ COTOCA.mp4: 111 frames, 1280x720, 30.0 fps
  ✅ CRISTO_DE_LA_CONCORDIA.mp4: 115 frames, 1280x720, 30.0 fps
  ✅ YUNGAS.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ CARNAVAL_DE_ORURO.mp4: 112 frames, 1280x720, 30.0 fps
  ✅ CHAPARE.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ COPACABANA.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ TARABUCO.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ LAGO_TITICACA.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ TIAHUANACO.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ LUGARES_TURÍSTICOS.mp4: 112 frames, 1280x720, 30.0 fps
  ✅ CERRO_RICO_DE_POTOSÍ.mp4: 134 frames, 1280x720, 30.0 fps
  ✅ OPUESTO.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ ALTO.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ BAJO.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ ANCHO.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ ANGOSTO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ RÁPIDO.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ LENTO.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ GORDO.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ FLACO.mp4: 67 frames, 1280x720, 30.0 fps
  ✅ GRANDE.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ PEQUEÑO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ DURO.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ SUAVE.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ BONITO.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ FEO.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ BUENO.mp4: 110 frames, 1280x720, 30.0 fps
  ✅ MALO.mp4: 88 frames, 1280x720, 30.0 fps
  ✅ POSITIVO.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ NEGATIVO.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ AMAR.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ ODIAR.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ VERDAD.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ MENTIRA.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ BARATO.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ CARO.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ CERCA(OPCIÓN_A).mp4: 103 frames, 1280x720, 30.0 fps
  ✅ CERCA(OPCIÓN_B).mp4: 94 frames, 1280x720, 30.0 fps
  ✅ LEJOS(OPCIÓN_A).mp4: 95 frames, 1280x720, 30.0 fps
  ✅ LEJOS(OPCIÓN_B).mp4: 107 frames, 1280x720, 30.0 fps
  ✅ POCO(OPCIÓN_A).mp4: 79 frames, 1280x720, 30.0 fps
  ✅ POCO(OPCIÓN_B).mp4: 90 frames, 1280x720, 30.0 fps
  ✅ MUCHO(OPCIÓN_A).mp4: 90 frames, 1280x720, 30.0 fps
  ✅ MUCHO(OPCIÓN_B).mp4: 91 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_UNO.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_DOS.mp4: 95 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_TRES.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_CUATRO.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_CINCO.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_SEIS.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_SIETE.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_NUEVE.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ SESENTA.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ SETENTA.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ OCHENTA.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ NOVENTA.mp4: 104 frames, 1280x720, 30.0 fps
  ✅ CIEN.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ DOSCIENTOS.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ TRESCIENTOS.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ CUATROCIENTOS.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ QUINIENTOS.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ CINCUENTA_Y_OCHO.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ SALUD_SEXUAL_Y_REPRODUCTIVA.mp4: 171 frames, 1280x720, 30.0 fps
  ✅ ENFERMEDAD.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ MEDICINA.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ VIDA.mp4: 70 frames, 1280x720, 30.0 fps
  ✅ MORIR.mp4: 70 frames, 1280x720, 30.0 fps
  ✅ CONTAGIO.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ DOLOR_DE_CABEZA.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ DIAGNÓSTICO.mp4: 106 frames, 1280x720, 30.0 fps
  ✅ PENE.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ ESPERMATOZOIDES.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ VAGINA.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ TROMPAS_DE_FALOPIO.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ ÓVULO.mp4: 88 frames, 1280x720, 30.0 fps
  ✅ EMBARAZO.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ PARTO.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ DOLOR_DE_MUELA.mp4: 102 frames, 1280x720, 30.0 fps
  ✅ DOLOR.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ TESTÍCULOS.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ PRENDAS_DE_VESTIR.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ VESTIDO.mp4: 104 frames, 1280x720, 30.0 fps
  ✅ CHULO.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ SOMBRERO.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ CAMISA.mp4: 110 frames, 1280x720, 30.0 fps
  ✅ BLUSA.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ CORBATA.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ TERNO.mp4: 111 frames, 1280x720, 30.0 fps
  ✅ MEDIAS.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ ZAPATO.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ CALZONCILLO.mp4: 115 frames, 1280x720, 30.0 fps
  ✅ CALZON.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ PANTALÓN.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ FALDA.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ POLERA.mp4: 149 frames, 1280x720, 30.0 fps
  ✅ SOSTÉN.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ TEMPRANO.mp4: 64 frames, 1280x720, 30.0 fps
  ✅ TARDE.mp4: 57 frames, 1280x720, 30.0 fps
  ✅ DESPUÉS.mp4: 59 frames, 1280x720, 30.0 fps
  ✅ LUEGO.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ PRESENTE.mp4: 56 frames, 1280x720, 30.0 fps
  ✅ PASADO.mp4: 64 frames, 1280x720, 30.0 fps
  ✅ FUTURO.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ PRÓXIMO.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ AÑO_PASADO.mp4: 95 frames, 1280x720, 30.0 fps
  ✅ HASTA_LUEGO.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ HASTA_MAÑANA.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ HASTA_PRONTO.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ TODOS_LOS_DÍAS.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ APIO.mp4: 116 frames, 1280x720, 30.0 fps
  ✅ ARVEJA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ BETERRAGA.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ CHOCLO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ COLIFLOR.mp4: 114 frames, 1280x720, 30.0 fps
  ✅ HABA.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ LECHUGA.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ LOCOTO.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ BRÓCOLI.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ ORÉGANO.mp4: 117 frames, 1280x720, 30.0 fps
  ✅ PEREJIL.mp4: 118 frames, 1280x720, 30.0 fps
  ✅ PIMENTÓN.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ ZAPALLO.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ YUCA.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ VAINITA.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ TIZA.mp4: 102 frames, 1280x720, 30.0 fps
  ✅ ALMOHADILLA.mp4: 71 frames, 1280x720, 30.0 fps
  ✅ MAPA.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ SOFÁ.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ DUCHA.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ ROPERO.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ VENTANA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ AJEDREZ.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ CARTAS.mp4: 113 frames, 1280x720, 30.0 fps
  ✅ JUEGOS_ELECTRÓNICOS.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ CELULAR.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ INTERNET.mp4: 99 frames, 1280x720, 30.0 fps
  ✅ E-MAIL.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ COMPUTADORA.mp4: 88 frames, 1280x720, 30.0 fps
  ✅ TRABAJO.mp4: 70 frames, 1280x720, 30.0 fps
  ✅ PROFESIÓN.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ TRABAJADOR.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ SALARIO.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ VACACIÓN.mp4: 70 frames, 1280x720, 30.0 fps
  ✅ CONTRATO.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ MARCAR_TARJETA.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ JEFE.mp4: 60 frames, 1280x720, 30.0 fps
  ✅ ALBAÑIL.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ SECRETARIA.mp4: 109 frames, 1280x720, 30.0 fps
  ✅ ABOGADO.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ POLICÍA.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ ARQUITECTO.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ DOCTOR.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ ENFERMERA.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ MAESTRO.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ COMERCIANTE.mp4: 99 frames, 1280x720, 30.0 fps
  ✅ DENTISTA.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ EDUCACIÓN.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ EDUCACIÓN_BILINGUE.mp4: 151 frames, 1280x720, 30.0 fps
  ✅ ESCUELA_NOCTURNA.mp4: 114 frames, 1280x720, 30.0 fps
  ✅ AIMARA.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ QUECHUA.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ INICIAL.mp4: 102 frames, 1280x720, 30.0 fps
  ✅ PRIMARIA.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ SECUNDARIA.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ SUPERIOR.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ CONVIVENCIA.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ INTERCULTURALIDAD.mp4: 135 frames, 1280x720, 30.0 fps
  ✅ CULTURA.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ BI_CULTURAL.mp4: 134 frames, 1280x720, 30.0 fps
  ✅ GUARANÍ.mp4: 115 frames, 1280x720, 30.0 fps
  ✅ PAÍSES.mp4: 70 frames, 1280x720, 30.0 fps
  ✅ BOLIVIA.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ ARGENTINA.mp4: 56 frames, 1280x720, 30.0 fps
  ✅ BRASIL.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ COLOMBIA.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ CHILE.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ ECUADOR.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ ESPAÑA.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ ESTADOS_UNIDOS.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ MÉXICO.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ PARAGUAY.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ PERÚ.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ URUGUAY.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ VENEZUELA.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ VERBOS_II.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ TENER.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ OLVIDAR.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ VIAJAR.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ RECORDAR.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ SENTIR.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ NECESITAR.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ COMUNICAR.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ EMPEZAR.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ TERMINAR.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ JUGAR.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ COMPARTIR.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ ENSEÑAR.mp4: 101 frames, 1280x720, 30.0 fps
  ✅ VOLVER.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ SENTAR.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ BUSCAR.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ OÍR.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ ESCUCHAR.mp4: 101 frames, 1280x720, 30.0 fps
  ✅ MIRAR.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ ESPERAR.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ APURAR.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ VISITAR.mp4: 131 frames, 1280x720, 30.0 fps
  ✅ SALTAR.mp4: 67 frames, 1280x720, 30.0 fps
  ✅ LLEGAR.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ LLORAR.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ ENOJAR.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ BAILAR.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ DAR.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ QUEDAR.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ LEER.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ FOCA.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ BÚFALO.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ COCODRILO.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ GORILA.mp4: 65 frames, 1280x720, 30.0 fps
  ✅ HIPOPÓTAMO.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ LOBO.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ HORMIGA.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ OSO.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ TIGRE.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ OSO_PANDA.mp4: 155 frames, 1280x720, 30.0 fps
  ✅ CIERVO.mp4: 56 frames, 1280x720, 30.0 fps
  ✅ PINGÜINO.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ CUCARACHA.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ ÁGUILA.mp4: 138 frames, 1280x720, 30.0 fps
  ✅ CAMELLO.mp4: 120 frames, 1280x720, 30.0 fps
  ✅ AVESTRUZ.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ CANGURO.mp4: 80 frames, 1280x720, 30.0 fps
  ✅ CEBRA.mp4: 104 frames, 1280x720, 30.0 fps
  ✅ COBRA.mp4: 132 frames, 1280x720, 30.0 fps
  ✅ MURCIÉLAGO.mp4: 109 frames, 1280x720, 30.0 fps
  ✅ ZORRO.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ ALMUERZO.mp4: 80 frames, 1280x720, 30.0 fps
  ✅ KILO.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ LITRO.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ DESAYUNO.mp4: 62 frames, 1280x720, 30.0 fps
  ✅ CHOCOLATE.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ HELADO.mp4: 67 frames, 1280x720, 30.0 fps
  ✅ GELATINA.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ POSTRE.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ TOSTADA.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ BOLSA.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ CENA.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ HERVIR.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ FREÍR.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ COCINAR.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ BUÑUELO.mp4: 102 frames, 1280x720, 30.0 fps
  ✅ MATE(OPCIÓN_B).mp4: 73 frames, 1280x720, 30.0 fps
  ✅ MATE(OPCIÓN_A).mp4: 63 frames, 1280x720, 30.0 fps
  ✅ CEMENTERIO.mp4: 115 frames, 1280x720, 30.0 fps
  ✅ BIBLIOTECA.mp4: 124 frames, 1280x720, 30.0 fps
  ✅ FRONTERA.mp4: 124 frames, 1280x720, 30.0 fps
  ✅ ZOOLÓGICO.mp4: 106 frames, 1280x720, 30.0 fps
  ✅ CASA_DE_TEATRO.mp4: 145 frames, 1280x720, 30.0 fps
  ✅ BARRIO.mp4: 123 frames, 1280x720, 30.0 fps
  ✅ CAPITAL.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ COLISEO.mp4: 95 frames, 1280x720, 30.0 fps
  ✅ CIUDAD.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ OFICINA.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ SUPERMERCADO.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ CINE.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ TIENDA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ PROVINCIA.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ GARAJE.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ FÁBRICA.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ COOPERATIVA.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ CALLE.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ AVENIDA.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ DIRECCIÓN.mp4: 59 frames, 1280x720, 30.0 fps
  ✅ BANCO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ PELUQUERÍA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ LIBRERÍA.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ DIÁLOGO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ CONOCIDO.mp4: 63 frames, 1280x720, 30.0 fps
  ✅ DESCONOCIDO.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ OYENTE.mp4: 71 frames, 1280x720, 30.0 fps
  ✅ PRIMERA_VEZ.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ EXPERIENCIA.mp4: 99 frames, 1280x720, 30.0 fps
  ✅ RENUNCIAR.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ VENGANZA.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ LUCHAR.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ REHUSAR.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ AÚN.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ SORDO.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ PLANIFICACIÓN.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ GANAR_DINERO.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ DESPEDIDO.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ CANSADO.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ ENCONTRARSE.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ CUENTO.mp4: 80 frames, 1280x720, 30.0 fps
  ✅ VIVIR.mp4: 88 frames, 1280x720, 30.0 fps
  ✅ ASOCIACIÓN.mp4: 130 frames, 1280x720, 30.0 fps
  ✅ LLAMAR.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ CONTESTAR.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ SIGNIFICADO.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ MULTIPLICAR.mp4: 68 frames, 1280x720, 30.0 fps
